AKUN,DESKRIPSI,TANGGAL,DESKRIPSI KEGIATAN,REALISASI (RP),BULAN,TAHUN,Normalisasi,Klaster
612413102,BEBAN PERAYAAN,19/05/2022,PEMB JAMUAN TENAGA MEDIS KEGIATAN DONOR DARAH DALAM RANGKA HUT TASPEN KE-59,168000,5,2022,0.005569,0
612413102,BEBAN PERAYAAN,19/05/2022,PEMB SANCK PESERTA KEGIATAN DONOR DARAH DALAM RANGKA HUT TASPEN KE-59,1050000,5,2022,0.035249,0
612413102,BEBAN PERAYAAN,19/05/2022,HONOR TENAGA MEDIS,600000,5,2022,0.020106,0
612403103,RMH TANGGA,02/06/2022,PEMB AQUA GALON AIR MINUM KARYAWAN,274550,6,2022,0.009155,0
612403103,RMH TANGGA,02/06/2022,PEMB GAS PANTRY LT.1,195000,6,2022,0.006478,0
612414101,"BBM ,TOL, PARKIR",27/05/2022,BBM MOBIL DINAS ,100000,5,2022,0.003281,0
612414101,"BBM ,TOL, PARKIR",02/06/2022,BBM MOTOR DINAS,25000,6,2022,0.000757,0
612414101,"BBM ,TOL, PARKIR",02/06/2022,BBM MOBIL DINAS,200000,6,2022,0.006646,0
612414101,"BBM ,TOL, PARKIR",03/06/2022,BBM MOBIL DINAS,200000,6,2022,0.006646,0
612412101,BIAYA JAMUAN KANTOR,27/05/2022,JAMUAN INTERNAL,44000,5,2022,0.001396,0
612412101,BIAYA JAMUAN KANTOR,28/05/2022,JAMUAN INTERNAL,200000,5,2022,0.006646,0
612412101,BIAYA JAMUAN KANTOR,28/05/2022,JAMUAN INTERNAL,150000,5,2022,0.004963,0
612412101,BIAYA JAMUAN KANTOR,30/05/2022,JAMUAN INTERNAL,76000,5,2022,0.002473,0
612412101,BIAYA JAMUAN KANTOR,31/05/2022,JAMUAN RAPAT INTERNAL,330000,5,2022,0.01102,0
612412101,BIAYA JAMUAN KANTOR,31/05/2022,JAMUAN RAPAT INTERNAL,550000,5,2022,0.018423,0
612412101,BIAYA JAMUAN KANTOR,01/06/2022,JAMUAN INTERNAL,300000,6,2022,0.010011,0
612412101,BIAYA JAMUAN KANTOR,02/06/2022,JAMUAN INTERNAL,103000,6,2022,0.003382,0
612415103,RETRIBUSI & KEBERSIHAN,31/05/2022,RETRIBUSI KEBERSIHAN RUMAH DINAS BULAN MEI 2022,300000,5,2022,0.010011,0
612415103,RETRIBUSI & KEBERSIHAN,03/06/2022,RETRIBUSI KEBERSIHAN GEDUNG KANTOR BULAN MEI 2022,300000,6,2022,0.010011,0
612415103,RETRIBUSI & KEBERSIHAN,03/06/2022,DANA BANTUAN SOSIAL BULAN JUNI 2022,100000,6,2022,0.003281,0
612401102,BEBAN FOTOCOPY,30/05/2022,FOTOKOPI TANDA TERIMA BERKAS,120000,5,2022,0.003954,0
612401102,BEBAN FOTOCOPY,30/05/2022,FOTOKOPI FPP,180000,5,2022,0.005973,0
612401102,BEBAN FOTOCOPY,03/06/2022,JILID LAP NERACA SALDO KC BOGOR & UNIT LAY.DEPOK BULAN MEI 2022,109000,6,2022,0.003584,0
612401102,BEBAN FOTOCOPY,03/06/2022,JILID LAP KEUANGAN PKBL KC BOGOR & UNIT LAY DEPOK BULAN MEI 2022,32000,6,2022,0.000993,0
612414101,"BBM ,TOL, PARKIR",24/05/2022,BBM MOTOR DINAS ,20000,5,2022,0.000589,0
612414101,"BBM ,TOL, PARKIR",08/06/2022,TOL MOBIL DINAS   : SENTUL SLT,7000,6,2022,0.000151,0
612414101,"BBM ,TOL, PARKIR",08/06/2022,TOL MOBIL DINAS   : SENTUL BARAT,14000,6,2022,0.000387,0
612414101,"BBM ,TOL, PARKIR",08/06/2022,TOL MOBIL DINAS   : MARGONDA 2,9000,6,2022,0.000219,0
612415103,RETRIBUSI & KEBERSIHAN,01/06/2022,RETRIBUSI KEBERSIHAN KANTOR UNIT LAYANAN DEPOK BULAN JUNI 2022,150000,6,2022,0.004963,0
612401102,BEBAN FOTOCOPY,13/06/2022,FOTOKOPI TANDA TERIMA BERKAS & FPP,270000,6,2022,0.009001,0
612408101,BBN PEM KTR,24/05/2022,PEMB ALAT KEBERSIHAN UNIT LAYANAN DEPOK,120000,5,2022,0.003954,0
612403103,RMH TANGGA,31/05/2022,PEMB AQUA GALON AIR MINUM KARYAWAN UNIT LAYANAN DEPOK,190000,5,2022,0.006309,0
612403103,RMH TANGGA,31/05/2022,PEMB AQUA GALON AIR MINUM KARYAWAN UNIT LAYANAN DEPOK,266000,5,2022,0.008867,0
612403103,RMH TANGGA,09/06/2022,PEMB MATERAI,500000,6,2022,0.016741,0
612403103,RMH TANGGA,13/06/2022,PEMB AQUA GALON AIR MINUM KARYAWAN KC BOGOR,258400,6,2022,0.008611,0
612403103,RMH TANGGA,06/06/2022,PEMB OBAT P3K LT.1,20396,6,2022,0.000602,0
612403103,RMH TANGGA,06/06/2022,PEMB ICEBAG PERLENGKAPAN P3K KANTOR,45470,6,2022,0.001446,0
612403103,RMH TANGGA,13/06/2022,PEMB PLASTIK PENUTUP BARANG-BARANG RUMAH DINAS UNIT LAYANAN DEPOK,338000,6,2022,0.01129,0
612408102,BIAYA PEM RMH DINAS,09/06/2022,PEMB AKI GENSET RUMAH DINAS KC BOGOR,765000,6,2022,0.025658,0
612408102,BIAYA PEM RMH DINAS,10/06/2022,PEMB PENEBANGAN POHON RUMAH DINAS KC BOGOR,400000,6,2022,0.013376,0
612412101,BIAYA JAMUAN KANTOR,31/05/2022,JAMUAN INTERNAL,138050,5,2022,0.004561,0
612412101,BIAYA JAMUAN KANTOR,03/06/2022,JAMUAN INTERNAL,175000,6,2022,0.005805,0
612408104,PEM INV KTR,06/06/2022,PEMB AIR AKI GENSET,16000,6,2022,0.000454,0
612403101,"TELPON,INTERNET,FASIMILI",06/06/2022,PEMB PULSA AO KC BOGOR BULAN JUNI 2022,250000,6,2022,0.008328,0
612201102,BIAYA PUBLIKASI & DOKUMENTASI,13/06/2022,CETAK BANNER PUBILKASI MEDIA LUAR RUANG PEMDA & INSTANSI WILAYAH KERJA TASPEN UNIT LAYANAN DEPOK,650000,6,2022,0.021789,0
612414101,"BBM ,TOL, PARKIR",03/06/2022,BBM MOBIL DINAS,400000,6,2022,0.013376,0
612414101,"BBM ,TOL, PARKIR",06/06/2022,BBM GENSET KC BOGOR,230000,6,2022,0.007655,0
612414101,"BBM ,TOL, PARKIR",06/06/2022,BBM MOTOR DINAS,20000,6,2022,0.000589,0
612414101,"BBM ,TOL, PARKIR",06/06/2022,BBM MOBIL DINAS,500000,6,2022,0.016741,0
612414101,"BBM ,TOL, PARKIR",06/06/2022,BBM MOBIL DINAS,400000,6,2022,0.013376,0
612414101,"BBM ,TOL, PARKIR",08/06/2022,BBM MOTOR DINAS,34075,6,2022,0.001063,0
612414101,"BBM ,TOL, PARKIR",10/06/2022,BBM MOBIL DINAS,250000,6,2022,0.008328,0
612414101,"BBM ,TOL, PARKIR",10/06/2022,BBM MOBIL DINAS ,257644,6,2022,0.008586,0
612414101,"BBM ,TOL, PARKIR",13/06/2022,BBM MOBIL DINAS,400000,6,2022,0.013376,0
612414101,"BBM ,TOL, PARKIR",13/06/2022,BBM MOBIL DINAS,450000,6,2022,0.015058,0
612414101,"BBM ,TOL, PARKIR",15/06/2022,BBM MOTOR DINAS,30000,6,2022,0.000925,0
612403103,RMH TANGGA,06/06/2022,PEMB TERMOS JUMBO KOPI/TEH,420000,6,2022,0.014049,0
612412101,BIAYA JAMUAN KANTOR,06/06/2022,JAMUAN INTERNAL R.RAPAT,213120,6,2022,0.007087,0
612412101,BIAYA JAMUAN KANTOR,06/06/2022,JAMUAN INTERNAL R.RAPAT,105450,6,2022,0.003464,0
612412101,BIAYA JAMUAN KANTOR,06/06/2022,JAMUAN INTERNAL R.RAPAT,212000,6,2022,0.00705,0
612412101,BIAYA JAMUAN KANTOR,10/06/2022,JAMUAN INTERNAL,255000,6,2022,0.008497,0
612409101,BBN PJK ASSET KENDARAAN,03/06/2022,PEMB PAJAK MOBIL DINAS ,4788900,6,2022,0.161063,0
612409101,BBN PJK ASSET KENDARAAN,06/06/2022,PEMB PAJAK MOTOR DINAS ,281800,6,2022,0.009399,0
612414101,"BBM ,TOL, PARKIR",16/06/2022,BBM MOBIL DINAS ,200000,6,2022,0.006646,0
612414101,"BBM ,TOL, PARKIR",20/06/2022,BBM MOTOR DINAS,41300,6,2022,0.001306,0
612414101,"BBM ,TOL, PARKIR",20/06/2022,BBM MOTOR DINAS F 3428 ERH,20000,6,2022,0.000589,0
612414101,"BBM ,TOL, PARKIR",20/06/2022,BBM GENSET KC BOGOR,259000,6,2022,0.008631,0
612414101,"BBM ,TOL, PARKIR",21/06/2022,BBM MOBIL DINAS,400000,6,2022,0.013376,0
612414101,"BBM ,TOL, PARKIR",22/06/2022,BBM MOBIL DINAS,350000,6,2022,0.011693,0
612414101,"BBM ,TOL, PARKIR",23/06/2022,BBM MOTOR DINAS,25000,6,2022,0.000757,0
612414101,"BBM ,TOL, PARKIR",23/06/2022,BBM MOBIL DINAS,200000,6,2022,0.006646,0
612414101,"BBM ,TOL, PARKIR",24/06/2022,BBM MOBIL DINAS,400000,6,2022,0.013376,0
612414101,"BBM ,TOL, PARKIR",24/06/2022,BBM MOBIL DINAS,250000,6,2022,0.008328,0
612414101,"BBM ,TOL, PARKIR",21/06/2022,TOL MOBIL DINAS   : SENTUL BARAT,14000,6,2022,0.000387,0
612414101,"BBM ,TOL, PARKIR",21/06/2022,TOL MOBIL DINAS   ,21000,6,2022,0.000623,0
612414101,"BBM ,TOL, PARKIR",22/06/2022,TOL MOBIL DINAS   ,7000,6,2022,0.000151,0
612414101,"BBM ,TOL, PARKIR",22/06/2022,TOL MOBIL DINAS   ,21000,6,2022,0.000623,0
612414101,"BBM ,TOL, PARKIR",23/06/2022,TOL MOBIL DINAS   : SENTUL BARAT,14000,6,2022,0.000387,0
612414101,"BBM ,TOL, PARKIR",23/06/2022,TOL MOBIL DINAS   : SENTUL SELATAN,7000,6,2022,0.000151,0
612408101,BBN PEM KTR,20/06/2022,PEMB SET ALAT PERLENGKAPAN SHOWER & KRAN TOILET LT.1,270000,6,2022,0.009001,0
612412101,BIAYA JAMUAN KANTOR,08/06/2022,JAMUAN INTERNAL,78000,6,2022,0.002541,0
612412101,BIAYA JAMUAN KANTOR,12/06/2022,JAMUAN INTERNAL,130000,6,2022,0.00429,0
612412101,BIAYA JAMUAN KANTOR,15/06/2022,JAMUAN INTERNAL,66000,6,2022,0.002137,0
612412101,BIAYA JAMUAN KANTOR,17/06/2022,JAMUAN INTERNAL,43000,6,2022,0.001363,0
612412101,BIAYA JAMUAN KANTOR,20/06/2022,JAMUAN INTERNAL,64000,6,2022,0.002069,0
612412101,BIAYA JAMUAN KANTOR,20/06/2022,JAMUAN INTERNAL,80000,6,2022,0.002608,0
612412101,BIAYA JAMUAN KANTOR,21/06/2022,JAMUAN INTERNAL,48000,6,2022,0.001531,0
612412101,BIAYA JAMUAN KANTOR,21/06/2022,JAMUAN INTERNAL,34000,6,2022,0.00106,0
612412101,BIAYA JAMUAN KANTOR,22/06/2022,JAMUAN INTERNAL,42000,6,2022,0.001329,0
612412101,BIAYA JAMUAN KANTOR,22/06/2022,JAMUAN INTERNAL,73000,6,2022,0.002372,0
612412101,BIAYA JAMUAN KANTOR,23/06/2022,JAMUAN INTERNAL,97000,6,2022,0.00318,0
612412101,BIAYA JAMUAN KANTOR,24/06/2022,JAMUAN INTERNAL,50000,6,2022,0.001598,0
612412101,BIAYA JAMUAN KANTOR,24/06/2022,JAMUAN INTERNAL,44000,6,2022,0.001396,0
612403103,RMH TANGGA,23/06/2022,PEMB AQUA GALON AIR MINUM KARYAWAN KC BOGOR,258400,6,2022,0.008611,0
612413102,BEBAN PERAYAAN,06/06/2022,PEMB AQUA GELAS KEG VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,180000,6,2022,0.005973,0
612413102,BEBAN PERAYAAN,06/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,600000,6,2022,0.020106,0
612413102,BEBAN PERAYAAN,07/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,230000,6,2022,0.007655,0
612413102,BEBAN PERAYAAN,08/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,700000,6,2022,0.023471,0
612413102,BEBAN PERAYAAN,09/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,250000,6,2022,0.008328,0
612413102,BEBAN PERAYAAN,10/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,50000,6,2022,0.001598,0
612413102,BEBAN PERAYAAN,14/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,200000,6,2022,0.006646,0
612413102,BEBAN PERAYAAN,16/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,750000,6,2022,0.025154,0
612413102,BEBAN PERAYAAN,17/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,700000,6,2022,0.023471,0
612413102,BEBAN PERAYAAN,17/06/2022,PEMB AQUA GELAS KEG VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,120000,6,2022,0.003954,0
612413102,BEBAN PERAYAAN,21/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,200000,6,2022,0.006646,0
612413102,BEBAN PERAYAAN,21/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,500000,6,2022,0.016741,0
612413102,BEBAN PERAYAAN,23/06/2022,JAMUAN PERTANDINGAN VOLLEYBALL EXECUTIVE TOURNAMENT DALAM RANGKA HUT KE-59,100000,6,2022,0.003281,0
612413102,BEBAN PERAYAAN,03/06/2022,CETAK BANNER PERTANDINGAN HUT,220000,6,2022,0.007319,0
612413102,BEBAN PERAYAAN,15/06/2022,PEMB KERTAS FLIPCHART SCOREBOARD,35000,6,2022,0.001094,0
612413102,BEBAN PERAYAAN,23/06/2022,PEMB BANNER STEROFOAM JUARA PERTANDINGAN,140000,6,2022,0.004627,0
612402101,BEBAN BYA KIRIM,06/07/2022,PEMB TAGIHAN JNE PENGIRIMAN MESIN SCANNER FUJITSU KE KC MALANG,2046054,7,2022,0.068766,0
612201102,BBN BYA PUBLIKASI,30/06/2022,PEMB PUBLIKASI RADAR SUKABUMI PENGUMUMAN PEMBAYARAN GAJI KE-13 TAHUN 2022,1500000,6,2022,0.050391,0
612414101,"BBM ,TOL, PARKIR",27/06/2022,BBM MOTOR DINAS,25000,6,2022,0.000757,0
612414101,"BBM ,TOL, PARKIR",27/06/2022,BBM MOBIL DINAS ,250000,6,2022,0.008328,0
612414101,"BBM ,TOL, PARKIR",27/06/2022,BBM MOBIL DINAS,200000,6,2022,0.006646,0
612414101,"BBM ,TOL, PARKIR",28/06/2022,BBM MOBIL DINAS,200000,6,2022,0.006646,0
612414101,"BBM ,TOL, PARKIR",01/07/2022,BBM MOTOR DINAS,20000,7,2022,0.000589,0
612414101,"BBM ,TOL, PARKIR",30/06/2022,BBM MOTOR DINAS ,20000,6,2022,0.000589,0
612414101,"BBM ,TOL, PARKIR",01/07/2022,BBM MOBIL DINAS,400000,7,2022,0.013376,0
612414101,"BBM ,TOL, PARKIR",05/07/2022,BBM MOTOR DINAS,25000,7,2022,0.000757,0
612414101,"BBM ,TOL, PARKIR",05/07/2022,BBM MOTOR DINAS,20000,7,2022,0.000589,0
612414101,"BBM ,TOL, PARKIR",07/07/2022,BBM MOTOR DINAS,20000,7,2022,0.000589,0
612403103,RMH TANGGA,06/06/2022,"PEMB MANGKOK,PIRING ,SENDOK,GARPU & GELAS PLASTIK",417000,6,2022,0.013948,0
612403103,RMH TANGGA,08/06/2022,PEMB MANGKOK&SENDOK PLASTIK,44000,6,2022,0.001396,0
612403103,RMH TANGGA,21/06/2022,PEMB SENDOK DAN MANGKOK PLASTIK,92000,6,2022,0.003012,0
612403103,RMH TANGGA,27/06/2022,PEMB GULA,54000,6,2022,0.001733,0
612403103,RMH TANGGA,28/06/2022,PEMB MATERAI,500000,6,2022,0.016741,0
612403103,RMH TANGGA,01/07/2022,PEMB AQUA GALON AIR MINUM KARYAWAN,209950,7,2022,0.006981,0
612401102,BEBAN FOTOCOPY,29/06/2022,JILID & LAMINATING PKS RSUD CIBINONG,22000,6,2022,0.000656,0
612401102,BEBAN FOTOCOPY,01/07/2022,"JILID & LAMINATING PKS( BRI,MANTAP,KOPKAR ) LAP KEUANGAN PKBL BULAN JUNI",88000,7,2022,0.002877,0
612403101,"TELPON,INTERNET,FASIMILI",04/07/2022,PEMB PULSA AO KC BOGOR BULAN JULI 2022,250000,7,2022,0.008328,0
612403101,"TELPON,INTERNET,FASIMILI",14/07/2022,PEMB PDAM RUMAH DINAS DEPOK PERIODE APRIL-JUNI 2022,154800,7,2022,0.005125,0
612403101,"TELPON,INTERNET,FASIMILI",14/07/2022,BIAYA ADMINISTRASI,2500,7,2022,0,0
612412101,BIAYA JAMUAN KANTOR,06/06/2022,JAMUAN INTERNAL R.RAPAT,89910,6,2022,0.002941,0
612412101,BIAYA JAMUAN KANTOR,24/06/2022,JAMUAN INTERNAL KEG PELATIHAN TANGGAP DARURAT DAN K3 TANGGAL 25 JUNI 2022,294000,6,2022,0.009809,0
612412101,BIAYA JAMUAN KANTOR,25/06/2022,JAMUAN INTERNAL,180000,6,2022,0.005973,0
612412101,BIAYA JAMUAN KANTOR,26/06/2022,JAMUAN INTERNAL,697000,6,2022,0.02337,0
612412101,BIAYA JAMUAN KANTOR,28/06/2022,JAMUAN INTERNAL,160000,6,2022,0.0053,0
612412101,BIAYA JAMUAN KANTOR,04/07/2022,JAMUAN INTERNAL R.RAPAT,33500,7,2022,0.001043,0
612412101,BIAYA JAMUAN KANTOR,02/07/2022,JAMUAN INTERNAL,154000,7,2022,0.005098,0
612412101,BIAYA JAMUAN KANTOR,04/07/2022,JAMUAN INTERNAL,56000,7,2022,0.0018,0
612412101,BIAYA JAMUAN KANTOR,05/07/2022,JAMUAN INTERNAL,70000,7,2022,0.002271,0
612408103,PEMELIHARAAN/PERBAIKAN KENDARAAAN,30/06/2022,PEMB PENGGANTIAN BAN DALAM MOTOR DINAS ,60000,6,2022,0.001935,0
612201102,BIAYA PUBLIKASI & DOKUMENTASI,25/06/2022,CETAK BANNER PUBILKASI MEDIA LUAR RUANG PEMDA & INSTANSI WILAYAH KERJA TASPEN KC BOGOR,900000,6,2022,0.030201,0
612201102,BIAYA PUBLIKASI & DOKUMENTASI,07/07/2022,CETAK BANNER PUBILKASI MEDIA LUAR RUANG PEMDA & INSTANSI WILAYAH KERJA TASPEN KC BOGOR,650000,7,2022,0.021789,0
612408101,BBN PEM KTR,05/07/2022,PEMB KLEP BAK KONTROL HYDRANT UNIT DEPOK,200000,7,2022,0.006646,0
612408101,BBN PEM KTR,06/07/2022,PEMB ALAT KEBERSIHAN KANTOR ,1300000,7,2022,0.043661,0
612408101,BBN PEM KTR,06/07/2022,PEMB OBAT-OBATAN KEBERSIHAN KANTOR,1951750,7,2022,0.065593,0
612414101,"BBM,TOL,PARKIR",05/07/2022,BBM MOBIL DINAS,350000,7,2022,0.011693,0
612414101,"BBM,TOL,PARKIR",06/07/2022,BBM MOBIL DINAS,300000,7,2022,0.010011,0
612414101,"BBM,TOL,PARKIR",06/07/2022,BBM MOBIL DINAS ,650000,7,2022,0.021789,0
612414101,"BBM,TOL,PARKIR",06/07/2022,BBM MOBIL DINAS,400000,7,2022,0.013376,0
612414101,"BBM,TOL,PARKIR",06/07/2022,BBM MOBIL DINAS,600000,7,2022,0.020106,0
612414101,"BBM,TOL,PARKIR",06/07/2022,BBM MOBIL DINAS,450000,7,2022,0.015058,0
612414101,"BBM,TOL,PARKIR",07/07/2022,BBM MOBIL DINAS,298893,7,2022,0.009974,0
612414101,"BBM,TOL,PARKIR",08/07/2022,BBM MOTOR DINAS ,25000,7,2022,0.000757,0
612414101,"BBM,TOL,PARKIR",12/07/2022,BBM MOTOR DINAS,25000,7,2022,0.000757,0
612414101,"BBM,TOL,PARKIR",13/07/2022,BBM MOBIL DINAS ,100000,7,2022,0.003281,0
612414101,"BBM,TOL,PARKIR",13/07/2022,BBM MOBIL DINAS,400000,7,2022,0.013376,0
612414101,"BBM,TOL,PARKIR",14/07/2022,BBM MOTOR DINAS,25000,7,2022,0.000757,0
612403103,BBN RMH TANGGA,06/07/2022,"KOPI,GULA,TEH",445200,7,2022,0.014897,0
612403103,BBN RMH TANGGA,06/07/2022,PEMB BENDERA MERAH-PUTIH,250000,7,2022,0.008328,0
612403103,BBN RMH TANGGA,06/07/2022,PEMB STEMPEL KANTOR UNIT LAYANAN DEPOK,65000,7,2022,0.002103,0
612403103,BBN RMH TANGGA,13/07/2022,PEMB BATERAI,53100,7,2022,0.001703,0
612403103,BBN RMH TANGGA,19/07/2022,"PEMB OBAT"" P3K LT.2",17000,7,2022,0.000488,0
612412101,BIAYA JAMUAN KANTOR,07/07/2022,JAMUAN INTERNAL,192000,7,2022,0.006377,0
612412101,BIAYA JAMUAN KANTOR,07/07/2022,JAMUAN INTERNAL,88000,7,2022,0.002877,0
612412101,BIAYA JAMUAN KANTOR,06/07/2022,JAMUAN INTERNAL R.RAPAT,222000,7,2022,0.007386,0
612412101,BIAYA JAMUAN KANTOR,11/07/2022,JAMUAN INTERNAL R.RAPAT,129000,7,2022,0.004257,0
612412101,BIAYA JAMUAN KANTOR,11/07/2022,JAMUAN INTERNAL R.RAPAT,43000,7,2022,0.001363,0
612412101,BIAYA JAMUAN KANTOR,13/07/2022,JAMUAN INTERNAL,262501,7,2022,0.008749,0
612412101,BIAYA JAMUAN KANTOR,15/07/2022,JAMUAN INTERNAL,50000,7,2022,0.001598,0
612412101,BIAYA JAMUAN KANTOR,15/07/2022,JAMUAN INTERNAL,155000,7,2022,0.005132,0
612412101,BIAYA JAMUAN KANTOR,18/07/2022,JAMUAN INTERNAL,132000,7,2022,0.004358,0
612408103,BBN PEM KNDRAAN,06/07/2022,"PEMB OLI,WASHRE DRAIN PLUG 12 MM MOTOR DINAS ",51000,7,2022,0.001632,0
612408103,BBN PEM KNDRAAN,06/07/2022,JASA SERVICE MOTOR DINAS ,95000,7,2022,0.003113,0
612408103,BBN PEM KNDRAAN,06/07/2022,"PEMB GASKET, OIL BRAKE,CHAMBER CLEAN,DLL MOBIL DINAS  ",873910,7,2022,0.029323,0
612408103,BBN PEM KNDRAAN,06/07/2022,JASA SERVICE MOBIL DINAS  ,815295,7,2022,0.027351,0
612408103,BBN PEM KNDRAAN,11/07/2022,"PEMB INJECTOR CLEANNER,SPX1 0,8L MOTOR DINAS ",111000,7,2022,0.003651,0
612408103,BBN PEM KNDRAAN,11/07/2022,JASA SERVICE MOTOR DINAS ,85000,7,2022,0.002776,0
612408103,BBN PEM KNDRAAN,11/07/2022,"PEMB SPX1 0,8L, PAD SET FR MOTOR DINAS",118000,7,2022,0.003887,0
612408103,BBN PEM KNDRAAN,11/07/2022,JASA SERVICE MOTOR DINAS,105000,7,2022,0.003449,0
612408103,BBN PEM KNDRAAN,13/07/2022,"PEMB CATALYTIC SYSTEM CLEANER,BRAKE CALLIPER,DLL MOBIL DINAS ",1180219,7,2022,0.03963,0
612408103,BBN PEM KNDRAAN,13/07/2022,JASA SERVICE MOBIL DINAS ,859140,7,2022,0.028826,0
612414101,"BBM,TOL,PARKIR",19/07/2022,BBM MOTOR DINAS ,20000,7,2022,0.000589,0
612414101,"BBM,TOL,PARKIR",20/07/2022,BBM MOBIL DINAS ,100000,7,2022,0.003281,0
612414101,"BBM,TOL,PARKIR",20/07/2022,BBM MOBIL DINAS,450000,7,2022,0.015058,0
612414101,"BBM,TOL,PARKIR",20/07/2022,BBM MOBIL DINAS,400000,7,2022,0.013376,0
612414101,"BBM,TOL,PARKIR",20/07/2022,BBM MOBIL DINAS,350000,7,2022,0.011693,0
612414101,"BBM,TOL,PARKIR",21/07/2022,BBM MOBIL DINAS ,300000,7,2022,0.010011,0
612403103,BBN RMH TANGGA,30/06/2022,AQUA GALON AIR MINUM KARYAWAN UNIT LAY.DEPOK,342000,6,2022,0.011424,0
612403103,BBN RMH TANGGA,30/06/2022,AQUA GALON AIR MINUM KARYAWAN UNIT LAY.DEPOK,304000,6,2022,0.010146,0
612403103,BBN RMH TANGGA,12/07/2022,AQUA GALON AIR MINUM KARYAWAN KC BOGOR,323000,7,2022,0.010785,0
612403103,BBN RMH TANGGA,20/07/2022,AQUA GALON AIR MINUM KARYAWAN KC BOGOR,193800,7,2022,0.006437,0
612403103,BBN RMH TANGGA,21/07/2022,AQUA GALON AIR MINUM KARYAWAN KC BOGOR,215000,7,2022,0.007151,0
612403103,BBN RMH TANGGA,27/07/2022,AQUA GALON AIR MINUM KARYAWAN KC BOGOR,242250,7,2022,0.008068,0
612408101,BBN PEM KTR,11/07/2022,PEMB HIT OBAT SEMPROT NYAMUK&SERANGGA UNIT DEPOK,89700,7,2022,0.002934,0
612408101,BBN PEM KTR,15/07/2022,PEMB GUNTING TAMAN UNIT LAYANAN DEPOK,125000,7,2022,0.004122,0
612408101,BBN PEM KTR,18/07/2022,PEMB PERLENGKAPAN CAT PENANDA PARKIR MOBIL KC BOGOR,194000,7,2022,0.006444,0
612408101,BBN PEM KTR,18/07/2022,PEMB TRAFFIC CONE PEMBATAS PARKIR KENDARAAN,1200000,7,2022,0.040296,0
612408101,BBN PEM KTR,21/07/2022,PEMB LAMPU R.LAYANAN LT1 KC BOGOR & R.LAYANAN UNIT DEPOK,812500,7,2022,0.027257,0
612401102,BEBAN FOTOCOPY,18/07/2022,JILID LAP KEUANGAN KC BOGOR & UNIT LAYANAN DEPOK BULAN JUNI 2022,80000,7,2022,0.002608,0
612403101,"TELPON,INTERNET,FASIMILI",19/07/2022,PEMB PULSA HP KEPESERTAAN,62000,7,2022,0.002002,0
612412101,BIAYA JAMUAN KANTOR,25/06/2022,JAMUAN INTERNAL PARCEL BUAH (KARY COVID),350000,6,2022,0.011693,0
612412101,BIAYA JAMUAN KANTOR,28/06/2022,JAMUAN INTERNAL,60000,6,2022,0.001935,0
612412101,BIAYA JAMUAN KANTOR,19/07/2022,JAMUAN INTERNAL,60000,7,2022,0.001935,0
612412101,BIAYA JAMUAN KANTOR,21/07/2022,JAMUAN INTERNAL PARCEL BUAH (KARY COVID),250000,7,2022,0.008328,0
612412101,BIAYA JAMUAN KANTOR,21/07/2022,JAMUAN INTERNAL ,117500,7,2022,0.00387,0
612412101,BIAYA JAMUAN KANTOR,21/07/2022,JAMUAN INTERNAL,570600,7,2022,0.019117,0
612412101,BIAYA JAMUAN KANTOR,24/07/2022,JAMUAN INTERNAL,140000,7,2022,0.004627,0
612415103,RETRIBUSI & KEBERSIHAN,01/07/2022,RETRIBUSI KEBERSIHAN KANTOR UNIT LAYANAN DEPOK BULAN JULI 2022,150000,7,2022,0.004963,0
612415103,RETRIBUSI & KEBERSIHAN,08/07/2022,RETRIBUSI KEBERSIHAN RUMAH DINAS UNIT DEPOK BULAN JULI-SEPTEMBER 2022,1140000,7,2022,0.038277,0
612415103,RETRIBUSI & KEBERSIHAN,08/07/2022,DANA BANTUAN SOSIAL BULAN JULI 2022,100000,7,2022,0.003281,0
